ep_id,birthdate,birthdate_backup,pos,height,weight,birthplace,nation,handedness,date_retrieved,source
476029,2003-05-29,29-May-03,LW,"6'3"" / 191 cm",198 lbs / 90 kg,"Edmonton, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/476029/zack-ostapchuk
536098,2001-10-03,03-Oct-01,LW,"6'3"" / 191 cm",229 lbs / 104 kg,"Ham Lake, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/536098/carsen-richels
709571,2004-03-27,27-Mar-04,D,"5'10"" / 179 cm",176 lbs / 80 kg,"Helsinki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/709571/rasmus-vuorinen
300398,1999-02-15,15-Feb-99,LW,"6'6"" / 197 cm",201 lbs / 91 kg,"London, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/300398/isaac-ratcliffe
471618,2003-03-04,04-Mar-03,G,"6'1"" / 185 cm",179 lbs / 81 kg,"Goteborg, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/471618/viggo-andren
363485,2001-02-02,02-Feb-01,D,"6'4"" / 194 cm",207 lbs / 94 kg,"Praha, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/363485/martin-has
699960,2004-05-10,10-May-04,D,"6'1"" / 186 cm",187 lbs / 85 kg,"Almetievsk, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/699960/nikita-yevseyev
381855,2002-01-14,14-Jan-02,W/C,"5'11"" / 180 cm",192 lbs / 87 kg,"Munchen, GER",Germany,L,2022-08-26,https://www.eliteprospects.com/player/381855/john-peterka
339500,1999-06-30,30-Jun-99,RW/LW,"6'5"" / 196 cm",231 lbs / 105 kg,"Yaroslavl, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/339500/ivan-lisin
448947,2002-03-13,13-Mar-02,C,"5'10"" / 178 cm",181 lbs / 82 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/448947/vasili-ponomaryov
201670,1999-01-06,06-Jan-99,D,"6'0"" / 183 cm",192 lbs / 87 kg,"North York, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/201670/noel-hoefenmayer
281757,2000-07-22,22-Jul-00,C/LW,"5'9"" / 176 cm",172 lbs / 78 kg,"Ornskoldsvik, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/281757/lukas-wernblom
647789,2005-04-15,15-Apr-05,C,"6'1"" / 185 cm",183 lbs / 83 kg,"Oskarshamn, SWE",Sweden,R,2022-08-26,https://www.eliteprospects.com/player/647789/joel-svensson
466015,2001-11-08,08-Nov-01,LW,"6'0"" / 183 cm",198 lbs / 90 kg,"Farmingham, MA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/466015/alex-jefferies
173161,1997-11-05,05-Nov-97,RW,"6'0"" / 182 cm",194 lbs / 88 kg,"Topolcany, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/173161/denis-patoprsty
274795,1999-12-14,14-Dec-99,LW/RW,"5'10"" / 178 cm",172 lbs / 78 kg,"Enkoping, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/274795/gustav-lindberg
360135,2000-11-28,28-Nov-00,D,"6'1"" / 185 cm",176 lbs / 80 kg,"Helsinki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/360135/jasper-rannisto
311845,1997-03-27,27-Mar-97,G,"6'4"" / 193 cm",220 lbs / 100 kg,"Valencia, CA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/311845/trevin-kozlowski
425664,2002-03-05,05-Mar-02,D,"6'4"" / 193 cm",203 lbs / 92 kg,"Longueuil, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/425664/jeremie-biakabutuka
150242,1997-02-06,06-Feb-97,D,"5'11"" / 181 cm",187 lbs / 85 kg,"Pieksamaki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/150242/otto-leskinen
529817,2005-04-25,25-Apr-05,D,"6'2"" / 188 cm",181 lbs / 82 kg,"Richmond, BC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/529817/lukas-dragicevic
470086,2002-03-07,07-Mar-02,LW,"6'2"" / 187 cm",203 lbs / 92 kg,"Baldwinsville, NY, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/470086/luke-tuch
247982,1998-12-18,18-Dec-98,G,"6'5"" / 195 cm",220 lbs / 100 kg,"Lakeville, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/247982/jake-oettinger
530689,2002-09-25,25-Sep-02,C,"5'10"" / 178 cm",148 lbs / 67 kg,"Nizhny Tagil, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/530689/vasili-atanasov
276474,1999-03-11,11-Mar-99,C,"6'4"" / 192 cm",212 lbs / 96 kg,"Phoenix, AZ, USA","USA
    
            / 
            Canada",R,2022-08-26,https://www.eliteprospects.com/player/276474/mark-kastelic
539893,2002-12-08,08-Dec-02,W/C,"5'11"" / 180 cm",176 lbs / 80 kg,"Orenburg, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/539893/yeremei-shumilin
473633,2003-04-22,22-Apr-03,RW,"6'0"" / 183 cm",205 lbs / 93 kg,"Amherst, NS, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/473633/jacob-melanson
233505,1998-04-17,17-Apr-98,LW,"5'9"" / 175 cm",183 lbs / 83 kg,"Clarkston, MI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/233505/mitch-lewandowski
463647,2002-04-03,03-Apr-02,C/RW,"6'0"" / 184 cm",176 lbs / 80 kg,"Uppsala, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/463647/daniel-ljungman
332966,2000-11-14,14-Nov-00,D,"5'9"" / 175 cm",170 lbs / 77 kg,"Kuopio, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/332966/kim-nousiainen
271523,1998-11-07,07-Nov-98,D,"6'1"" / 185 cm",190 lbs / 86 kg,"Bratislava, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/271523/tomas-hedera
246143,1997-05-25,25-May-97,C,"6'1"" / 185 cm",174 lbs / 79 kg,"Dundas, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/246143/david-jankowski
525662,2003-03-01,01-Mar-03,D,"5'10"" / 179 cm",165 lbs / 75 kg,"Espoo, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/525662/jimi-suomi
623815,2004-02-19,19-Feb-04,RW,"6'0"" / 183 cm",181 lbs / 82 kg,"Wayzata, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/623815/gavin-o-connell
287724,1999-03-10,10-Mar-99,D,"6'4"" / 194 cm",214 lbs / 97 kg,"Karlskoga, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/287724/william-lindgren
201839,2002-09-23,23-Sep-02,C,"5'11"" / 180 cm",172 lbs / 78 kg,"Yorkton, SK, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/201839/ryder-korczak
523975,2001-11-26,26-Nov-01,D,"5'11"" / 180 cm",181 lbs / 82 kg,"Wasilla, AK, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/523975/dylan-abbott
483774,2002-02-08,08-Feb-02,D,"5'9"" / 175 cm",157 lbs / 71 kg,"Bad Nauheim, GER",USA,L,2022-08-26,https://www.eliteprospects.com/player/483774/tim-lovell
318841,2000-04-13,13-Apr-00,D,"6'6"" / 198 cm",207 lbs / 94 kg,"Cesky Tesin, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/318841/jakub-adamek
564455,2003-10-18,18-Oct-03,RW,"6'0"" / 184 cm",179 lbs / 81 kg,-,Sweden,L,2022-08-26,https://www.eliteprospects.com/player/564455/joel-ratkovic-berndtsson
640598,2004-05-21,21-May-04,G,"6'3"" / 191 cm",181 lbs / 82 kg,-,Czechia,R,2022-08-26,https://www.eliteprospects.com/player/640598/jakub-vondras
527470,2003-04-30,30-Apr-03,G,"6'3"" / 190 cm",168 lbs / 76 kg,"Minsk, BLR",Belarus,R,2022-08-26,https://www.eliteprospects.com/player/527470/ivan-zhigalov
300917,1998-10-29,29-Oct-98,RW/C,"5'9"" / 175 cm",201 lbs / 91 kg,"Grand Rapids, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/300917/micah-miller
538916,2003-02-27,27-Feb-03,D,"6'1"" / 185 cm",192 lbs / 87 kg,"Coquitlam, BC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/538916/jeremy-hanzel
196406,1998-01-12,12-Jan-98,C,"6'2"" / 188 cm",192 lbs / 87 kg,"Helsinki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/196406/otto-somppi
495926,2002-01-30,30-Jan-02,D,"6'1"" / 185 cm",190 lbs / 86 kg,"Maple Grove, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/495926/connor-kelley
201702,1999-06-01,01-Jun-99,RW,"6'2"" / 188 cm",205 lbs / 93 kg,"Oakbank, MB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/201702/brett-davis
619189,2003-12-19,19-Dec-03,C,"6'1"" / 185 cm",196 lbs / 89 kg,"Moskva, RUS","Canada
    
            / 
            Russia",L,2022-08-26,https://www.eliteprospects.com/player/619189/danny-zhilkin
313916,1998-07-13,13-Jul-98,G,"6'0"" / 183 cm",194 lbs / 88 kg,"Yaroslavl, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/313916/ilya-konovalov
685701,2005-07-06,06-Jul-05,LW,"6'2"" / 188 cm",205 lbs / 93 kg,"Hamburg, NY, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/685701/quentin-musty
285681,1997-05-25,25-May-97,LW,"5'8"" / 173 cm",181 lbs / 82 kg,"Moskva, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/285681/alexander-polunin
222493,1997-02-17,17-Feb-97,D,"6'0"" / 183 cm",190 lbs / 86 kg,"Spring Lake, NJ, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/222493/joe-masonius
342981,2000-12-02,02-Dec-00,C,"6'3"" / 191 cm",203 lbs / 92 kg,"Liptovsky Mikulas, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/342981/filip-cenka
354063,2000-03-24,24-Mar-00,LW,"5'10"" / 178 cm",183 lbs / 83 kg,"Pittsburgh, PA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/354063/demetrios-koumontzis
226901,1997-04-15,15-Apr-97,RW/C,"6'2"" / 188 cm",214 lbs / 97 kg,"Chicago, IL, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/226901/christian-fischer
237068,1999-10-02,02-Oct-99,RW,"6'2"" / 188 cm",190 lbs / 86 kg,"Brno, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/237068/martin-kaut
539636,2004-02-11,11-Feb-04,D,"6'1"" / 185 cm",190 lbs / 86 kg,"Delta, BC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/539636/damian-palmeri
448932,2004-09-03,03-Sep-04,F,"6'1"" / 185 cm",183 lbs / 83 kg,"Taby, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/448932/hannes-hellberg
418683,2001-03-20,20-Mar-01,D,"6'2"" / 188 cm",201 lbs / 91 kg,"Waterdown, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/418683/mitchell-brewer
339559,2000-04-12,12-Apr-00,C,"5'11"" / 180 cm",198 lbs / 90 kg,"Saratov, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/339559/alexander-khovanov
209426,1998-05-25,25-May-98,LW/C,"6'1"" / 185 cm",194 lbs / 88 kg,"Oulunsalo, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/209426/janne-kuokkanen
563125,2004-02-08,08-Feb-04,D,"6'4"" / 193 cm",205 lbs / 93 kg,"Halifax, NS, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/563125/duncan-ramsay
196603,1996-09-09,09-Sep-96,C/LW,"6'0"" / 183 cm",190 lbs / 86 kg,"Littleton, CO, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/196603/michael-eyssimont
232966,1997-05-01,01-May-97,G,"6'2"" / 188 cm",194 lbs / 88 kg,"La Grange, IL, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/232966/matt-jurusik
231388,1998-01-21,21-Jan-98,D,"6'3"" / 191 cm",194 lbs / 88 kg,"Pointe-Claire, QC, CAN","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/231388/michael-campoli
201447,1999-06-09,09-Jun-99,C/RW,"6'0"" / 183 cm",187 lbs / 85 kg,"Huntington Beach, CA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/201447/alexander-chmelevski
603193,2005-05-03,03-May-05,F,"5'10"" / 178 cm",170 lbs / 77 kg,"Estero, FL, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/603193/connor-brown
303599,1999-02-18,18-Feb-99,C/LW,"6'0"" / 183 cm",187 lbs / 85 kg,"Bristol, PA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/303599/evan-barratt
199888,1997-08-08,08-Aug-97,C,"6'1"" / 185 cm",176 lbs / 80 kg,"Edmonton, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/199888/ty-comrie
363409,1999-07-14,14-Jul-99,D,"6'6"" / 198 cm",214 lbs / 97 kg,"Alajarvi, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/363409/otto-latvala
595483,2002-11-30,30-Nov-02,F,"5'9"" / 174 cm",165 lbs / 75 kg,"Buda-Koshelyovo, BLR",Belarus,L,2022-08-26,https://www.eliteprospects.com/player/595483/alexander-suvorov
212814,1997-02-26,26-Feb-97,D,"6'1"" / 185 cm",205 lbs / 93 kg,"Boras, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/212814/kristoffer-gunnarsson
525660,2003-06-13,13-Jun-03,W/C,"5'11"" / 180 cm",161 lbs / 73 kg,"Oulu, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/525660/ville-koivunen
530726,2002-04-19,19-Apr-02,D,"6'4"" / 194 cm",198 lbs / 90 kg,"Espoo, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/530726/joni-jurmo
589941,2002-05-07,07-May-02,C,"6'5"" / 196 cm",176 lbs / 80 kg,"Perm, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/589941/nikita-kiryanov
351908,2001-05-30,30-May-01,LW,"6'0"" / 183 cm",201 lbs / 91 kg,"Saskatoon, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/351908/alex-morozoff
224601,1998-04-30,30-Apr-98,D,"6'5"" / 195 cm",203 lbs / 92 kg,"Hodonin, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/224601/ondrej-kachyna
535873,2004-03-26,26-Mar-04,G,"6'3"" / 191 cm",187 lbs / 85 kg,"Manotick, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/535873/jacob-oster
321687,2000-07-07,07-Jul-00,D,"5'11"" / 180 cm",179 lbs / 81 kg,"Haverhill, MA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/321687/jordan-harris
647950,2004-03-29,29-Mar-04,D,"5'9"" / 175 cm",150 lbs / 68 kg,"Brooklin, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/647950/taos-jordan
566346,2004-06-14,14-Jun-04,F,"5'11"" / 180 cm",170 lbs / 77 kg,"Columbus, OH, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/566346/jack-brandt
599319,2005-01-26,26-Jan-05,RW,"5'11"" / 180 cm",176 lbs / 80 kg,"Phoenix, AZ, USA","Canada
    
            / 
            USA",R,2022-08-26,https://www.eliteprospects.com/player/599319/ethan-gauthier
199921,1997-06-17,17-Jun-97,LW/RW,"5'11"" / 180 cm",205 lbs / 93 kg,"Moosomin, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/199921/jesse-gabrielle
284849,1999-05-19,19-May-99,D,"5'10"" / 178 cm",179 lbs / 81 kg,"Oulu, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/284849/juho-korhonen
267811,2000-07-12,12-Jul-00,F,"6'0"" / 182 cm",181 lbs / 82 kg,"Brno, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/267811/matej-svoboda
469565,2002-05-28,28-May-02,F,"6'3"" / 190 cm",214 lbs / 97 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/469565/andrei-bakanov
118081,1998-06-01,01-Jun-98,C,"6'0"" / 183 cm",207 lbs / 94 kg,"Tampere, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/118081/aapeli-rasanen
241370,2000-06-13,13-Jun-00,RW,"6'2"" / 188 cm",205 lbs / 93 kg,"Yarmouth, ME, USA","USA
    
            / 
            Sweden",R,2022-08-26,https://www.eliteprospects.com/player/241370/oliver-wahlstrom
304382,1997-01-21,21-Jan-97,D,"6'1"" / 185 cm",179 lbs / 81 kg,"Saint-Lazare, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/304382/jake-massie
387359,1998-06-16,16-Jun-98,RW/C,"6'2"" / 189 cm",172 lbs / 78 kg,"Grand Blanc, MI, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/387359/bobby-lynch
347570,2001-01-24,24-Jan-01,RW/LW,"5'9"" / 175 cm",176 lbs / 80 kg,"Mikkeli, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/347570/leevi-aaltonen
499512,2002-09-11,11-Sep-02,D,"6'4"" / 193 cm",218 lbs / 99 kg,"Lahti, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/499512/matias-rajaniemi
538042,2004-04-16,16-Apr-04,LW,"6'0"" / 183 cm",192 lbs / 87 kg,"Mezhdurechensk, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/538042/alexander-perevalov
603642,2004-02-26,26-Feb-04,F,"6'1"" / 185 cm",198 lbs / 90 kg,"East Greenwich, RI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/603642/brady-berard
582267,2004-08-28,28-Aug-04,F,"5'11"" / 180 cm",154 lbs / 70 kg,"Nagano, JPN",Japan,L,2022-08-26,https://www.eliteprospects.com/player/582267/kenta-isogai
364032,2000-09-16,16-Sep-00,LW/C,"5'8"" / 173 cm",172 lbs / 78 kg,"East Greenwich, RI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/364032/gunnarwolfe-fontaine
640281,2003-03-19,19-Mar-03,C,"6'4"" / 193 cm",216 lbs / 98 kg,"Brampton, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/640281/jacob-frasca
413066,2001-03-05,05-Mar-01,D,"6'6"" / 198 cm",209 lbs / 95 kg,"Calgary, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/413066/kieran-ruscheinski
287341,1999-10-07,07-Oct-99,LW/RW,"6'2"" / 188 cm",203 lbs / 92 kg,"Chur, SUI",Switzerland,L,2022-08-26,https://www.eliteprospects.com/player/287341/nando-eggenberger
187875,1997-12-01,01-Dec-97,D,"6'4"" / 193 cm",209 lbs / 95 kg,"Huddinge, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/187875/david-bernhardt
529832,2004-08-19,19-Aug-04,C/LW,"5'11"" / 181 cm",183 lbs / 83 kg,"Feldkirch, AUT","Switzerland
    
            / 
            Austria",L,2022-08-26,https://www.eliteprospects.com/player/529832/jonas-taibel
410556,2001-11-01,01-Nov-01,D,"5'9"" / 175 cm",176 lbs / 80 kg,"Sherbrooke, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/410556/jacob-dion
204169,1997-03-27,27-Mar-97,C/RW,"6'1"" / 185 cm",196 lbs / 89 kg,"Longueuil, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/204169/jean-christophe-beaudin
619024,2005-01-20,20-Jan-05,G,"6'6"" / 198 cm",201 lbs / 91 kg,"Praha, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/619024/michael-hrabal
251454,1998-03-17,17-Mar-98,G,"6'1"" / 185 cm",185 lbs / 84 kg,"Chatham, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/251454/joseph-raaymakers
655356,2004-06-09,09-Jun-04,LW,"5'11"" / 180 cm",187 lbs / 85 kg,"Middletown, NJ, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/655356/christian-kocsis
554237,2002-11-26,26-Nov-02,C,"6'6"" / 199 cm",201 lbs / 91 kg,"Jarvenpaa, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/554237/samuel-helenius
640283,2003-06-19,19-Jun-03,RW,"5'10"" / 178 cm",183 lbs / 83 kg,"Oakville, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/640283/ethan-burroughs
336887,2003-02-09,09-Feb-03,D,"6'2"" / 188 cm",185 lbs / 84 kg,"Nepean, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/336887/brandt-clarke
316114,2001-06-26,26-Jun-01,RW/LW,"6'2"" / 188 cm",209 lbs / 95 kg,"Tashkent, UZB",USA,L,2022-08-26,https://www.eliteprospects.com/player/316114/arthur-kaliyev
348183,2001-09-15,15-Sep-01,LW/RW,"5'11"" / 180 cm",172 lbs / 78 kg,"Rokycany, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/348183/martin-lang
335892,2001-01-11,11-Jan-01,G,"6'5"" / 195 cm",216 lbs / 98 kg,"Knoxville, TN, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/335892/mack-guzda
284011,1999-02-08,08-Feb-99,D,"6'2"" / 188 cm",194 lbs / 88 kg,"Waterloo, IA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/284011/hunter-lellig
672923,2004-02-27,27-Feb-04,D,"6'2"" / 188 cm",194 lbs / 88 kg,"Newmarket, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/672923/jackson-edward
588578,2002-06-29,29-Jun-02,F,"6'1"" / 186 cm",194 lbs / 88 kg,"Yekaterinburg, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/588578/kirill-kondyrev
277803,1997-07-05,05-Jul-97,RW,"5'11"" / 181 cm",185 lbs / 84 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/277803/alexander-zhebelev
586523,2003-06-10,10-Jun-03,C/LW,"5'10"" / 178 cm",161 lbs / 73 kg,"Pittsburgh, PA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/586523/ty-voit
211282,1998-07-17,17-Jul-98,RW/LW,"6'2"" / 187 cm",196 lbs / 89 kg,"Frederikshavn, DEN",Denmark,R,2022-08-26,https://www.eliteprospects.com/player/211282/joachim-blichfeld
565459,2005-04-15,15-Apr-05,D,"6'1"" / 185 cm",181 lbs / 82 kg,"Lloydminster, AB, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/565459/mazden-leslie
169595,1996-11-15,15-Nov-96,C/RW,"5'8"" / 173 cm",176 lbs / 80 kg,"North York, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/169595/dante-salituro
533552,2004-10-15,15-Oct-04,F,"5'10"" / 178 cm",165 lbs / 75 kg,"Vaudreuil, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/533552/matthew-brown
519025,2004-03-03,03-Mar-04,C,"5'11"" / 180 cm",174 lbs / 79 kg,"Ottawa, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/519025/ben-bujold
559937,2003-01-28,28-Jan-03,RW,"6'4"" / 193 cm",181 lbs / 82 kg,"Kotka, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/559937/kalle-vaisanen
512832,2001-06-24,24-Jun-01,RW,"6'1"" / 185 cm",190 lbs / 86 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/512832/vasili-podkolzin
679585,2004-06-18,18-Jun-04,F,"6'0"" / 182 cm",176 lbs / 80 kg,"Vitebsk, BLR",Belarus,L,2022-08-26,https://www.eliteprospects.com/player/679585/yegor-sidorov
538020,2004-05-27,27-May-04,F,"6'2"" / 188 cm",201 lbs / 91 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/538020/timofei-katkov
245157,1997-12-06,06-Dec-97,RW/C,"6'4"" / 193 cm",205 lbs / 93 kg,"Kitchener, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/245157/nathan-bastian
472472,2002-07-02,02-Jul-02,F,"5'11"" / 181 cm",170 lbs / 77 kg,"Velke Popovice, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/472472/josef-slavicek
494432,2001-09-04,04-Sep-01,G,"6'2"" / 188 cm",201 lbs / 91 kg,"Maple Grove, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/494432/ethan-haider
296686,2001-02-21,21-Feb-01,G,"6'3"" / 191 cm",187 lbs / 85 kg,"Deux-Montagnes, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/296686/thommy-monette
201746,2002-01-04,04-Jan-02,D,"6'3"" / 191 cm",185 lbs / 84 kg,"Concord, MA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/201746/ian-moore
619231,2005-01-23,23-Jan-05,F,"5'11"" / 181 cm",185 lbs / 84 kg,"Minsk, BLR",Belarus,L,2022-08-26,https://www.eliteprospects.com/player/619231/matvei-ladutko
345134,2000-05-18,18-May-00,LW/RW,"6'4"" / 194 cm",207 lbs / 94 kg,"Varberg, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/345134/eric-engstrand
