ep_id,birthdate,birthplace,nation_primary,nation_secondary,height,weight,pos,handedness,date_retrieved,source
283915,2000-02-28,"Woodridge, IL, USA",USA,Czechia,180,90,C,L,2022-08-26,https://www.eliteprospects.com/player/283915/jacob-pivonka
284924,1999-10-07,"Chateauguay, QC, CAN",Canada,NA,180,76,D,L,2022-08-26,https://www.eliteprospects.com/player/284924/nicolas-beaudin
217051,1998-02-02,"New Liskeard, ON, CAN",Canada,NA,195,100,RW,R,2022-08-26,https://www.eliteprospects.com/player/217051/justin-brazeau
489301,2001-07-17,"Riga, LAT",Latvia,NA,190,86,C,R,2022-08-26,https://www.eliteprospects.com/player/489301/janis-svanenbergs
287706,1999-08-02,"Ornskoldsvik, SWE",Sweden,NA,185,83,D,R,2022-08-26,https://www.eliteprospects.com/player/287706/victor-berglund
505365,2002-11-25,"Windsor, ON, CAN",Canada,NA,180,85,RW,R,2022-08-26,https://www.eliteprospects.com/player/505365/matt-maggio
351538,2001-05-12,"Langley, BC, CAN",Canada,NA,188,86,D,R,2022-08-26,https://www.eliteprospects.com/player/351538/alex-cotton
494606,2003-09-24,"Livonia, MI, USA",USA,Canada,185,82,G,R,2022-08-26,https://www.eliteprospects.com/player/494606/luca-di-pasquo
495919,2002-04-24,"Duluth, MN, USA",USA,NA,183,87,C,R,2022-08-26,https://www.eliteprospects.com/player/495919/blake-biondi
147719,1997-04-29,"Ljungby, SWE",Sweden,NA,189,88,D,L,2022-08-26,https://www.eliteprospects.com/player/147719/jacob-larsson
424346,2001-02-10,"Brooklin, ON, CAN",Canada,NA,188,77,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/424346/cullen-mclean
476538,2003-04-10,"Edmonton, AB, CAN",Canada,NA,188,82,RW/LW,R,2022-08-26,https://www.eliteprospects.com/player/476538/dylan-guenther
199968,1997-04-02,"Ottawa, ON, CAN",USA,NA,180,89,C/RW,L,2022-08-26,https://www.eliteprospects.com/player/199968/rem-pitlick
363345,2001-12-04,"Kladno, CZE",Czechia,NA,180,80,F,L,2022-08-26,https://www.eliteprospects.com/player/363345/david-routa
537886,2004-03-14,"Martin, SVK",Slovakia,NA,187,81,D,L,2022-08-26,https://www.eliteprospects.com/player/537886/david-natny
542043,2001-03-07,"Trois-Rivieres, QC, CAN",Canada,NA,193,86,D,L,2022-08-26,https://www.eliteprospects.com/player/542043/marc-antoine-pepin
342194,2002-04-03,"Timmins, ON, CAN",Canada,NA,188,91,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/342194/evan-boucher
530663,2002-06-01,"Trencin, SVK",Slovakia,NA,183,83,G,R,2022-08-26,https://www.eliteprospects.com/player/530663/simon-latkoczy
478377,2004-03-02,"Philadelphia, PA, USA",USA,NA,173,78,D,R,2022-08-26,https://www.eliteprospects.com/player/478377/vinny-borgesi
372023,1998-02-26,"Ufa, RUS",Russia,NA,188,88,C/W,L,2022-08-26,https://www.eliteprospects.com/player/372023/arsen-khisamutdinov
156081,1997-06-05,"Zug, SUI",Switzerland,Belgium,191,85,G,L,2022-08-26,https://www.eliteprospects.com/player/156081/joren-van-pottelberghe
499415,2002-10-20,"Jyvaskyla, FIN",Finland,NA,180,79,D,L,2022-08-26,https://www.eliteprospects.com/player/499415/valtteri-koskela
440410,2002-03-09,"Murmansk, RUS",Russia,NA,193,95,D,L,2022-08-26,https://www.eliteprospects.com/player/440410/yan-kuznetsov
418245,2002-06-25,"South Bend, IN, USA",USA,NA,182,86,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/418245/landon-slaggert
294263,2000-03-12,"Karlstad, SWE",Sweden,NA,189,93,C,L,2022-08-26,https://www.eliteprospects.com/player/294263/oskar-back
226615,1996-09-25,"Indianapolis, IN, USA",USA,NA,200,98,D,L,2022-08-26,https://www.eliteprospects.com/player/226615/chris-martenet
268432,2000-02-28,"Naples, FL, USA",USA,NA,178,86,C,L,2022-08-26,https://www.eliteprospects.com/player/268432/jake-wise
249738,1998-08-23,"Helsinki, FIN",Finland,NA,187,91,D,R,2022-08-26,https://www.eliteprospects.com/player/249738/roope-laavainen
213607,1997-01-30,"Ste-Marie, QC, CAN",Canada,NA,188,89,D,L,2022-08-26,https://www.eliteprospects.com/player/213607/thomas-chabot
120967,1996-03-16,"Red Deer, AB, CAN",Canada,NA,188,90,D,L,2022-08-26,https://www.eliteprospects.com/player/120967/colton-bobyk
201837,2002-05-15,"Brandon, MB, CAN",Canada,NA,185,91,D,L,2022-08-26,https://www.eliteprospects.com/player/201837/daemon-hunt
273669,1999-02-16,"Toronto, ON, CAN",Canada,NA,180,86,C,L,2022-08-26,https://www.eliteprospects.com/player/273669/nick-campoli
527463,2003-01-27,"Penza, RUS",Russia,NA,177,70,F,L,2022-08-26,https://www.eliteprospects.com/player/527463/ilya-ivantsov
201878,2002-03-19,"Courtice, ON, CAN",Canada,NA,185,84,D,R,2022-08-26,https://www.eliteprospects.com/player/201878/jack-thompson
412442,2002-04-11,"Karlstad, SWE",Sweden,NA,180,81,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/412442/samuel-eriksson
268365,1998-10-31,"Belleville, ON, CAN",Canada,NA,178,84,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/268365/shaw-boomhower
572098,2004-01-18,"Eagle Lake, ON, CAN",Canada,NA,193,91,C,L,2022-08-26,https://www.eliteprospects.com/player/572098/daimon-gardner
525637,2003-01-15,"Freelton, ON, CAN",Canada,NA,193,95,D,L,2022-08-26,https://www.eliteprospects.com/player/525637/ethan-del-mastro
268675,1998-04-11,"Markham, ON, CAN",Canada,NA,190,93,D,R,2022-08-26,https://www.eliteprospects.com/player/268675/jordan-sambrook
218244,1995-04-24,"Elektrostal, RUS",Russia,NA,183,83,RW,L,2022-08-26,https://www.eliteprospects.com/player/218244/vyacheslav-leshchenko
217036,1997-10-09,"Zlin, CZE",Czechia,NA,191,88,C,R,2022-08-26,https://www.eliteprospects.com/player/217036/nicolas-werbik
326462,1999-08-04,"Stouffville, ON, CAN",Canada,NA,185,88,LW,L,2022-08-26,https://www.eliteprospects.com/player/326462/zachary-roberts
618510,2004-05-30,"Minsk, BLR",Belarus,NA,184,80,G,L,2022-08-26,https://www.eliteprospects.com/player/618510/yan-shostak
422353,2002-01-13,"Burnaby, BC, CAN",Canada,NA,188,89,G,L,2022-08-26,https://www.eliteprospects.com/player/422353/koen-macinnes
288047,1996-08-29,"Lakeville, MN, USA",USA,NA,178,77,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/288047/nick-poehling
526091,2004-02-15,"Oakville, ON, CAN",Canada,NA,185,89,D,L,2022-08-26,https://www.eliteprospects.com/player/526091/isaiah-george
251662,1998-01-22,"Stittsville, ON, CAN",Canada,NA,180,84,D,R,2022-08-26,https://www.eliteprospects.com/player/251662/owen-grant
289453,2000-03-07,"Uppsala, SWE",Sweden,NA,181,81,D,L,2022-08-26,https://www.eliteprospects.com/player/289453/rasmus-sandin
312821,1999-01-17,"Tyumen, RUS",Russia,NA,177,70,LW,L,2022-08-26,https://www.eliteprospects.com/player/312821/yaroslav-alexeyev
345052,2000-07-03,"Malmo, SWE",Sweden,NA,190,95,D,L,2022-08-26,https://www.eliteprospects.com/player/345052/linus-cronholm
542962,2003-03-10,"Liptovsky Mikulas, SVK",Slovakia,NA,190,94,D,L,2022-08-26,https://www.eliteprospects.com/player/542962/simon-groch
644921,2005-04-25,"Stromstad, SWE",Sweden,NA,181,78,C,L,2022-08-26,https://www.eliteprospects.com/player/644921/noah-dower-nilsson
233569,1998-07-11,"Chicago, IL, USA",USA,NA,175,79,C,L,2022-08-26,https://www.eliteprospects.com/player/233569/hugh-mcging
142262,1996-09-20,"Stockholm, SWE",Sweden,NA,193,98,C,R,2022-08-26,https://www.eliteprospects.com/player/142262/kevin-stenlund
470026,2002-03-25,"Newport Beach, CA, USA",USA,NA,188,86,C,L,2022-08-26,https://www.eliteprospects.com/player/470026/zakary-karpa
532702,2004-05-15,"Calgary, AB, CAN",Canada,NA,174,70,F,L,2022-08-26,https://www.eliteprospects.com/player/532702/bowden-singleton
430916,2002-11-10,"Stockholm, SWE",Sweden,NA,187,82,W/C,L,2022-08-26,https://www.eliteprospects.com/player/430916/oskar-olausson
325238,2000-02-04,"Medina, OH, USA",USA,NA,185,84,D,R,2022-08-26,https://www.eliteprospects.com/player/325238/christian-felton
294599,2002-09-15,"Brooklyn, NY, USA",USA,NA,163,66,F,L,2022-08-26,https://www.eliteprospects.com/player/294599/danny-dzhaniyev
296047,2000-06-07,"Winnipeg, MB, CAN",Canada,NA,188,94,G,L,2022-08-26,https://www.eliteprospects.com/player/296047/duncan-mcgovern
620255,2004-03-02,"Sundbyberg, SWE",Sweden,NA,187,87,D,L,2022-08-26,https://www.eliteprospects.com/player/620255/dennis-good-bogg
277759,1997-03-25,"Marshfield, MA, USA",USA,NA,180,88,C,R,2022-08-26,https://www.eliteprospects.com/player/277759/patrick-shea
397738,2002-01-12,"Ottawa, ON, CAN",Canada,Cuba,185,88,D,L,2022-08-26,https://www.eliteprospects.com/player/397738/donovan-sebrango
350236,2000-08-02,"Kamloops, BC, CAN",Canada,Czechia,185,97,D,L,2022-08-26,https://www.eliteprospects.com/player/350236/john-ludvig
413156,2002-05-28,"Calgary, AB, CAN",Canada,NA,188,79,G,L,2022-08-26,https://www.eliteprospects.com/player/413156/garin-bjorklund
497121,2001-01-17,"Madison, WI, USA",USA,NA,193,88,D,L,2022-08-26,https://www.eliteprospects.com/player/497121/mason-lohrei
420916,2000-10-20,"Togliatti, RUS",Russia,NA,186,90,D,L,2022-08-26,https://www.eliteprospects.com/player/420916/igor-usmanov
556512,2003-02-26,"Kamloops, BC, CAN",Canada,NA,173,77,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/556512/logan-stankoven
396119,2000-02-24,"Moskva, RUS",Russia,NA,188,97,D,L,2022-08-26,https://www.eliteprospects.com/player/396119/dmitri-semykin
156921,1996-09-14,"Etobicoke, ON, CAN",Canada,NA,193,90,G,R,2022-08-26,https://www.eliteprospects.com/player/156921/liam-herbst
294608,2002-08-24,"St. Pete Beach, FL, USA",USA,NA,180,81,D,L,2022-08-26,https://www.eliteprospects.com/player/294608/avery-winslow
375487,2000-11-16,"Shoreview, MN, USA",USA,NA,195,94,D,R,2022-08-26,https://www.eliteprospects.com/player/375487/william-francis
504057,2002-04-11,"Mississauga, ON, CAN",Canada,NA,191,92,G,L,2022-08-26,https://www.eliteprospects.com/player/504057/owen-bennett
410685,2001-10-26,"Montreal, QC, CAN",Canada,NA,185,90,G,L,2022-08-26,https://www.eliteprospects.com/player/410685/fabio-iacobo
407643,2002-11-24,"Dusseldorf, GER",Germany,NA,190,90,D,L,2022-08-26,https://www.eliteprospects.com/player/407643/luca-munzenberger
277550,1997-10-01,"Sarasota, FL, USA",USA,NA,188,88,RW,R,2022-08-26,https://www.eliteprospects.com/player/277550/vito-bavaro
344965,2000-03-07,"Sater, SWE",Sweden,NA,181,83,D,L,2022-08-26,https://www.eliteprospects.com/player/344965/adam-backehag
373696,2001-05-31,"Grand Bay-Westfield, NB, CAN",Canada,NA,175,76,C,L,2022-08-26,https://www.eliteprospects.com/player/373696/lynden-breen
407591,2001-01-16,"Maple Ridge, BC, CAN",Canada,Portugal,185,77,C,L,2022-08-26,https://www.eliteprospects.com/player/407591/gage-goncalves
314906,1999-11-16,"Eksjo, SWE",Sweden,NA,186,88,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/314906/linus-karlsson
522532,2003-09-18,"Havlickuv Brod, CZE",Czechia,NA,182,86,D,L,2022-08-26,https://www.eliteprospects.com/player/522532/david-moravec
151711,1996-08-03,"Montreal, QC, CAN",Canada,NA,185,100,LW,L,2022-08-26,https://www.eliteprospects.com/player/151711/bokondji-imama
557213,2003-05-14,"Oulu, FIN",Finland,NA,188,85,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/557213/joonas-lohisalo
620261,2004-03-22,"Hingham, MA, USA",USA,NA,183,75,F,R,2022-08-26,https://www.eliteprospects.com/player/620261/bobby-landry
139633,1997-01-29,"Karlstad, SWE",Sweden,NA,187,94,C,L,2022-08-26,https://www.eliteprospects.com/player/139633/joel-eriksson-ek
268038,1997-03-15,"Minsk, BLR",Russia,Belarus,190,93,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/268038/pavel-karnaukhov
201722,2002-01-30,"Homer Glen, IL, USA",USA,NA,180,82,D,R,2022-08-26,https://www.eliteprospects.com/player/201722/gerard-keane
525658,2003-06-25,"Haukipudas, FIN",Finland,NA,176,75,C,L,2022-08-26,https://www.eliteprospects.com/player/525658/sisu-yliniemi
267396,1996-10-30,"Buffalo, NY, USA",USA,NA,188,98,D,L,2022-08-26,https://www.eliteprospects.com/player/267396/dennis-gilbert
586604,2004-01-18,"Estevan, SK, CAN",Canada,USA,185,84,G,L,2022-08-26,https://www.eliteprospects.com/player/586604/paxton-geisel
373899,2001-04-05,"Elmira, NY, USA",USA,NA,191,95,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/373899/johnny-beecher
708589,2004-08-02,"Yaroslavl, RUS",Russia,NA,181,81,C/LW,R,2022-08-26,https://www.eliteprospects.com/player/708589/ilya-rogovsky
201952,2002-02-01,"Winnipeg, MB, CAN",Canada,NA,178,79,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/201952/seth-jarvis
263668,1999-06-22,"Karlstad, SWE",Sweden,NA,190,86,G,L,2022-08-26,https://www.eliteprospects.com/player/263668/olle-eriksson-ek
267502,1996-12-01,"Rudny, KAZ",Kazakhstan,NA,200,106,D,L,2022-08-26,https://www.eliteprospects.com/player/267502/ilya-lobanov
236358,1999-04-20,"Ostrov nad Ohri, CZE",Czechia,NA,180,78,RW/LW,L,2022-08-26,https://www.eliteprospects.com/player/236358/lukas-rousek
269022,1997-04-14,"Vidnoe, RUS",Russia,NA,187,96,D,L,2022-08-26,https://www.eliteprospects.com/player/269022/yegor-rykov
414435,2002-04-23,"Cochrane, AB, CAN",Canada,NA,180,80,LW,L,2022-08-26,https://www.eliteprospects.com/player/414435/caleb-willms
535870,2004-03-11,"Ottawa, ON, CAN",Canada,NA,178,83,C,L,2022-08-26,https://www.eliteprospects.com/player/535870/kocha-delic
201355,1999-07-22,"Camrose, AB, CAN",Canada,NA,185,80,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/201355/ethan-mcindoe
618613,2005-04-19,"Forssa, FIN",Finland,NA,183,72,G,L,2022-08-26,https://www.eliteprospects.com/player/618613/noa-vali
478367,2003-01-03,"Philadelphia, PA, USA",USA,NA,188,87,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/478367/sam-lipkin
252448,1998-09-07,"Ancaster, ON, CAN",Canada,NA,191,93,RW/LW,L,2022-08-26,https://www.eliteprospects.com/player/252448/nick-caamano
293158,2002-01-27,"Zurich, SUI",Switzerland,NA,189,91,RW/LW,L,2022-08-26,https://www.eliteprospects.com/player/293158/simon-knak
277778,2000-09-21,NA,Denmark,NA,187,85,C,L,2022-08-26,https://www.eliteprospects.com/player/277778/gustav-green
595272,2002-11-19,"Cherepovets, RUS",Russia,NA,188,76,G,L,2022-08-26,https://www.eliteprospects.com/player/595272/zakhar-vinogradov
212690,1998-10-30,"Falun, SWE",Sweden,NA,182,82,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/212690/jesper-boqvist
340196,1999-07-26,"Moskva, RUS",Russia,NA,182,80,D,L,2022-08-26,https://www.eliteprospects.com/player/340196/artyom-volkov
275863,2000-06-25,"Woodstock, NB, CAN",Canada,NA,180,86,D,L,2022-08-26,https://www.eliteprospects.com/player/275863/adam-mccormick
485649,2002-02-04,"Richmond, BC, CAN",Canada,NA,188,86,D,L,2022-08-26,https://www.eliteprospects.com/player/485649/trey-taylor
117474,1996-08-25,"Landshut, GER",Germany,NA,196,94,D,L,2022-08-26,https://www.eliteprospects.com/player/117474/david-trinkberger
299146,1999-02-18,"Kelowna, BC, CAN",Canada,NA,197,100,D,L,2022-08-26,https://www.eliteprospects.com/player/299146/griffin-mendel
95921,1996-10-08,"Herisau, SUI",Switzerland,NA,184,98,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/95921/timo-meier
413836,2002-11-12,"Brockville, ON, CAN",Canada,NA,180,73,D,R,2022-08-26,https://www.eliteprospects.com/player/413836/gavin-white
273121,2000-06-23,"Zlin, CZE",Czechia,NA,190,96,D,L,2022-08-26,https://www.eliteprospects.com/player/273121/daniel-kowalczyk
247895,1998-12-13,"Englewood, CO, USA",Canada,USA,193,103,D,R,2022-08-26,https://www.eliteprospects.com/player/247895/cal-foote
240108,1998-05-26,"Kitchener, ON, CAN",Canada,NA,200,105,D,L,2022-08-26,https://www.eliteprospects.com/player/240108/logan-stanley
241338,1998-09-01,"Nokia, FIN",Finland,NA,193,100,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/241338/otto-koivula
220971,1998-05-22,"Gisikon, SUI",Switzerland,Czechia,179,85,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/220971/dominik-volejnicek
191271,1995-03-01,"Detroit, MI, USA",USA,NA,185,93,D,R,2022-08-26,https://www.eliteprospects.com/player/191271/matt-roy
312827,2000-06-24,"Novosibirsk, RUS",Russia,NA,180,84,LW,R,2022-08-26,https://www.eliteprospects.com/player/312827/grigori-denisenko
617949,2003-06-08,"Oakville, ON, CAN",Canada,NA,188,83,LW,L,2022-08-26,https://www.eliteprospects.com/player/617949/josh-bloom
117376,1997-01-18,"Olten, SUI",Switzerland,Russia,175,80,C/W,R,2022-08-26,https://www.eliteprospects.com/player/117376/denis-malgin
296327,1998-01-26,"Grand Rapids, MI, USA",USA,NA,185,91,RW,R,2022-08-26,https://www.eliteprospects.com/player/296327/mitchell-chaffee
201857,2002-09-15,"Minneapolis, MN, USA",USA,NA,175,66,F,R,2022-08-26,https://www.eliteprospects.com/player/201857/joe-miller
474743,2002-09-23,"Rodovre, DEN",Denmark,NA,197,105,D,L,2022-08-26,https://www.eliteprospects.com/player/474743/kasper-larsen
351230,2001-07-13,"Macdonald, MB, CAN",Canada,NA,182,83,LW,L,2022-08-26,https://www.eliteprospects.com/player/351230/ben-mccartney
153134,1998-07-04,"Edmonton, AB, CAN",Canada,NA,177,87,LW,L,2022-08-26,https://www.eliteprospects.com/player/153134/nolan-volcan
397016,2001-05-10,"Vantaa, FIN",Finland,NA,180,76,D,L,2022-08-26,https://www.eliteprospects.com/player/397016/mico-luoto
566665,2002-03-06,"Salekhard, RUS",Russia,NA,177,72,F,L,2022-08-26,https://www.eliteprospects.com/player/566665/denis-baranov
213459,1997-11-17,"L'Ile-Bizard, QC, CAN",Canada,NA,188,77,G,L,2022-08-26,https://www.eliteprospects.com/player/213459/james-povall
272227,1998-07-12,"Dardenne Prairie, MO, USA",USA,NA,193,92,G,L,2022-08-26,https://www.eliteprospects.com/player/272227/joseph-woll
413326,2001-03-01,"Chestermere, AB, CAN",Canada,NA,180,76,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/413326/tarun-fizer
176286,1997-04-02,"Porvoo, FIN",Finland,NA,182,76,G,L,2022-08-26,https://www.eliteprospects.com/player/176286/christian-heljanko
569232,2004-09-11,"Saskatoon, SK, CAN",Canada,NA,188,75,LW,L,2022-08-26,https://www.eliteprospects.com/player/569232/connor-hvidston
417287,2002-02-25,"Buffalo, NY, USA",USA,NA,178,79,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/417287/declan-mcdonnell
517832,2001-08-07,"Nizhny Tagil, RUS",Russia,NA,178,76,D,L,2022-08-26,https://www.eliteprospects.com/player/517832/semyon-chistyakov
573863,2003-10-24,"St-Ignace, NB, CAN",Canada,NA,191,82,D,L,2022-08-26,https://www.eliteprospects.com/player/573863/marc-andre-gaudet
238487,1997-05-05,"Oakville, ON, CAN",Canada,NA,188,89,RW,R,2022-08-26,https://www.eliteprospects.com/player/238487/matt-luff
574539,2005-05-10,"Akwesasne, NY, USA",USA,Canada,185,79,C,L,2022-08-26,https://www.eliteprospects.com/player/574539/carey-terrance
635389,2004-08-26,"North Vancouver, BC, CAN",Canada,Sweden,183,80,D,L,2022-08-26,https://www.eliteprospects.com/player/635389/mats-lindgren
376175,2000-06-29,"Imatra, FIN",Finland,NA,180,74,D,R,2022-08-26,https://www.eliteprospects.com/player/376175/santeri-airola
411757,2002-04-28,"Avesta, SWE",Sweden,NA,198,87,D,R,2022-08-26,https://www.eliteprospects.com/player/411757/viktor-hurtig
630047,2004-08-08,"Suamico, WI, USA",USA,NA,183,77,LW,L,2022-08-26,https://www.eliteprospects.com/player/630047/quinn-finley
347571,2001-01-18,"Mikkeli, FIN",Finland,NA,181,88,D,L,2022-08-26,https://www.eliteprospects.com/player/347571/mikko-kokkonen
476028,2004-01-01,"St. Albert, AB, CAN",Canada,NA,175,81,C,R,2022-08-26,https://www.eliteprospects.com/player/476028/matthew-savoie
369853,2001-10-31,"Boston, MA, USA",USA,NA,188,86,W/C,R,2022-08-26,https://www.eliteprospects.com/player/369853/ryder-rolston
269034,1998-05-05,"Toronto, ON, CAN",Canada,NA,183,79,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/269034/jordan-kyrou
232931,1997-02-11,"Milton, MA, USA",USA,NA,188,86,D,L,2022-08-26,https://www.eliteprospects.com/player/232931/ryan-shea
394933,2000-07-20,"Wakefield, RI, USA",USA,NA,175,82,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/394933/parker-ford
517096,2002-12-10,NA,Sweden,NA,183,82,D,L,2022-08-26,https://www.eliteprospects.com/player/517096/oskar-hassel
244509,1997-02-27,"Novo Mesto, SLO",Slovenia,NA,194,95,D,L,2022-08-26,https://www.eliteprospects.com/player/244509/luka-zorko
637582,2005-01-25,"Soderhamn, SWE",Sweden,NA,190,88,RW,L,2022-08-26,https://www.eliteprospects.com/player/637582/noel-nordh
292075,2001-07-26,"Puchov, SVK",Slovakia,NA,188,85,D,L,2022-08-26,https://www.eliteprospects.com/player/292075/matej-ilencik
549513,2002-01-21,"Stavanger, NOR",Norway,NA,183,79,D,L,2022-08-26,https://www.eliteprospects.com/player/549513/jonas-slettebo-haughom
293796,2000-04-11,"Tingsryd, SWE",Sweden,NA,187,89,C,L,2022-08-26,https://www.eliteprospects.com/player/293796/david-gustafsson
